,boot,f,S,L,cov
348,347,1.9727825113987265,2.44686222718974,0.11168537599600172,1.3729599095817655
349,348,2.002090957336607,1.9572299435067393,-0.1995989799847898,0.952634150592446
350,349,1.8235455678671855,1.7952085214592162,-0.03523140123943463,0.8964285030059455
351,350,2.0971630696337535,2.0503534583606795,0.06820614109466838,1.0785330124645294
352,351,1.9235671633056324,1.6291661176509067,-0.23322922053704065,0.6926070137692936
353,352,1.879391733085234,1.8404388888764889,-0.1857096509121574,0.8605380889885735
354,353,1.5991069340039572,1.2149597753250958,-0.5029132826072521,0.34031299267732795
355,354,1.8189835125428253,1.9295739588517609,-0.030420334665254047,0.971987231824982
356,355,2.094770206097731,2.012891415931295,-0.02021351645451431,1.0136074010373508
357,356,1.8945180233114942,1.8658626865589014,0.01285075596889245,0.9807476202211893
358,357,1.559059574064888,1.616372609855724,-0.16233493553387296,0.7412247950096111
359,358,1.9023679033699366,1.7682812916086945,-0.13889480974931104,0.8289998679644507
360,359,2.027903357461083,1.6763174318097485,-0.16515224194126998,0.7999144742615893
361,360,1.9743039723189473,1.93349308793333,-0.0697920465016408,0.952851258519176
362,361,2.04366007199811,2.052721507373566,0.07119245231169201,1.1002087303499986
363,362,2.0479954684177186,1.799249482563809,-0.2961146493745741,0.7596787559371696
364,363,1.9479938660340284,1.8273855117861662,-0.16290709845256893,0.8440988005419613
365,364,1.9584779212391341,1.8694019114158429,-0.07972445969367313,0.9634175539713866
366,365,1.986921196242766,2.071178931909394,0.02106623922990969,1.0585343596955101
367,366,1.9283944490168747,1.921541501776866,-0.10268839030400043,0.9631134736088051
368,367,2.0717727237463595,1.8052191725836442,-0.2628907676301335,0.7591877066151087
369,368,2.015751080519382,2.08383569744383,0.0012082859413063741,1.0690102596997393
370,369,1.8002399913746228,1.555583070889025,-0.5133229778089126,0.5150104476206568
371,370,1.7802933444305913,1.773708575218784,-0.17755029494021557,0.8415769315115638
372,371,1.8631039473926647,1.9112003965849773,-0.02222505408990356,0.983923521445702
373,372,1.779608568261866,1.5918440597438792,-0.28248740601437045,0.6897754132778543
374,373,1.8604374024142585,1.6408890405313674,-0.14681922135034853,0.7657434903011634
375,374,1.7075983023071337,2.031726490545549,0.13244796814934517,1.1476527131983272
376,375,2.1228258803390365,1.8150347844822037,-0.06564533640807307,0.8716394435927688
377,376,1.9954313671673214,1.7732225806923125,0.12078565703317219,0.9244188387708997
378,377,1.864169973692553,1.8479020204715386,-0.14373566517228137,0.8731303571324218
379,378,1.8979242735649966,1.7718534692657306,-0.15402711461485008,0.8142773466945761
380,379,1.8663114722253815,1.697049973155439,-0.16946256097892598,0.7779630640829273
381,380,2.0515485918606977,1.78119966620701,-0.023285539619250683,0.8698234830381613
382,381,2.0487648077290324,1.9510506900092754,-0.14135158439941778,0.9270093937435131
383,382,1.9363622795111755,1.6751500299655133,-0.4756168959350857,0.5823539422797205
384,383,1.8166282601499681,1.9068670361513638,-0.007535684028145804,0.9883290705256447
385,384,1.9578398199908928,1.6967539185920872,-0.4537990902853507,0.6183851629173641
386,385,1.7679958726696101,1.5396240146352065,-0.27936867800070164,0.6351004117567225
387,386,1.9131898167885006,1.6306330824340305,-0.32257391818261805,0.6709511504467752
388,387,1.8445674858292134,1.5020859703371485,-0.3212785698777179,0.5746114105982034
389,388,1.6750280176703656,1.6753518829045966,-0.161010889043543,0.7884802454122019
390,389,1.801213640846729,1.8728555471802653,-0.03838861887403352,0.9714384670833446
391,390,1.8256948026965665,1.7570119300928162,-0.082526563054957,0.8358494400767186
392,391,2.0452373365921805,1.7023126732926122,-0.2535509529745613,0.7207677766401435
393,392,2.1614369857751736,1.6774556396657683,-0.19230730176740318,0.7280689337192776
394,393,1.6930317005707618,1.6204668091339112,-0.2091283303411601,0.7663932369531521
395,394,1.9343397507949713,1.5637168058518027,-0.463103337844143,0.5416679849831226
396,395,2.0950042968221085,2.0030418020605376,-0.07924241215509067,0.9750728763850988
397,396,1.8941129844587388,1.636172532822131,-0.2651386166033923,0.6931726114167627
398,397,1.940018133251547,1.8934961490909827,0.03849591487351929,0.9918146940040684
399,398,1.9080049416091212,1.5560499620284558,-0.3322302278739079,0.5974444695925922
400,399,2.0766520963818698,1.5971495684791197,-0.4387921303596929,0.5491866840017009
401,400,1.8250111082757645,1.6389517008526027,-0.2518201593663417,0.6952863929245193
402,401,1.933553029720115,2.0866703276161016,0.08119497678751637,1.1613668668290045
403,402,2.0165247610654826,1.9195575555343807,0.04092938988698303,0.9880800192031349
404,403,2.1816719844880996,2.0860896502912794,0.02910112573449767,1.0885246988255228
405,404,2.066342798976679,1.871462249286446,-0.15616540398378784,0.8901683222075292
406,405,1.8373613985942499,1.8037555145183433,-0.09223267031450082,0.8697376301738479
407,406,2.10365844287911,1.789399220055694,-0.24086051036326042,0.7896905118770771
408,407,1.8809792060523502,1.7689823318680131,-0.008979735548707598,0.9320804839343202
409,408,1.8395325469980777,1.692321036527169,-0.2539036903246055,0.7317017485593151
410,409,1.8544972866691047,2.0162449290019286,0.13037022042530896,1.1054457786834693
411,410,1.892394119662999,1.6665749542620059,-0.3639707121317657,0.647790399826172
412,411,2.069814144288526,1.640848846862381,-0.31294251538793677,0.6430968193311007
413,412,2.040565379479918,1.790784341582715,-0.30362314223833237,0.7278049288001988
414,413,1.912109136696411,1.6966387165003183,-0.22362266502778513,0.7421912006086767
415,414,1.9068876296277961,1.8796744028888783,0.10482964095499102,1.0180804395511245
416,415,1.703457294493647,1.438739039990025,-0.35333231841323914,0.5236287835290674
417,416,1.9554462206235521,1.794658279356024,-0.06930288340607389,0.8625541187700475
418,417,2.1097735216115128,1.7467970565910667,-0.26799804851834946,0.7383645499565811
419,418,1.8992861853949672,1.6250249356723334,-0.2817783331358323,0.6996241508144586
420,419,1.8894657729637576,1.8442600596616245,-0.33777430539533226,0.7742795762711467
421,420,1.795177326368006,1.5298235873191568,-0.33639530004596463,0.5945540095433939
422,421,1.9308319983698243,1.961070331935269,-0.03925472537160817,1.010266881296586
423,422,1.8628828363433836,1.540958542064287,-0.43152454156213393,0.551680838995021
424,423,1.871562662400518,2.057540649010491,-0.02513841486180258,1.046811561299686
425,424,1.7997521531076461,2.1682344347151252,0.3289830552427125,1.3544755614582173
426,425,1.861504447547685,1.6151130157985978,-0.28386685974305687,0.6656205949672218
427,426,1.8667994972261897,1.4766229270361746,-0.3119485820278428,0.5881914861136226
428,427,1.7883290728229086,1.954585021347926,-0.012052551122172187,1.006758976891223
429,428,1.8089892460800043,1.792014725560272,-0.053476409825882074,0.8943630945710441
430,429,1.803649197022522,1.8285385643845549,-0.11127951468678428,0.9583570898299195
431,430,2.0931111681127867,1.7080254997388,-0.24650146529149086,0.7336742886497661
432,431,2.1488634072937574,1.7987600826012238,-0.1927449561831506,0.7917387859619367
433,432,1.7951603711186155,1.7033554351854383,-0.13407177557955952,0.8041863787195324
434,433,1.9729177449315163,1.8132621011040082,-0.060956702172256585,0.8881349564540142
435,434,1.8630336246113774,1.7817086630071526,-0.101263469664295,0.8475768707296519
436,435,1.7757313724829762,1.7074456776467222,-0.1112257643382223,0.8224983177704059
437,436,1.9717243615671831,1.674502604404271,-0.39610705625209675,0.6417506428667339
438,437,1.9048537000949424,1.5731245546932664,-0.26413557607679483,0.6173522512629973
439,438,1.8106217947634535,1.9966219643036764,0.1338705033351503,1.1101133653404547
440,439,1.8649627601785224,1.5182514219681273,-0.22790220016637674,0.6131343078951844
441,440,1.7143221596326186,1.5825901945063658,-0.25201513490387367,0.6869156517859774
442,441,1.8421608996977765,1.6171961571226907,-0.12389293789356991,0.7613482456796558
443,442,1.90041392124881,1.7797507983285965,-0.13789709265190006,0.8125025477592949
444,443,2.0364122971701835,1.7692513269837986,-0.13450258435390255,0.8128169228669961
445,444,1.817469624652729,1.7022308343086132,-0.20410562806999505,0.7810756080897484
446,445,1.9120227133394132,1.6443269190704948,-0.17696494031323984,0.744675693931096
447,446,1.7706485143672017,1.5870367050087446,-0.285220495242132,0.653307102235402
448,447,2.043418285363757,2.115885491886524,-0.09506561299839178,1.064077289257226
449,448,2.0312679281369252,1.9657356744434453,0.07754803603868879,1.0835147293842464
450,449,2.039981902898175,2.125393875815061,0.010778171191818706,1.1656264145439792
451,450,2.1150541428954988,1.7422061571929024,-0.5451533966426371,0.59839090521577
452,451,2.015831509975379,1.8623193248661802,-0.07017326942069273,0.9034381596194376
453,452,1.980514872891104,1.826930308866326,-0.046900880214796846,0.8896122420512943
454,453,1.6303795014364337,1.624205692645837,-0.15131540072278934,0.7592593715372876
455,454,2.0259304347788962,1.7756029065850583,-0.177248055914379,0.7830264868652698
456,455,1.8639702112438112,2.0158122851398232,0.0009268845391778574,1.0912844545056375
457,456,1.8383692124669182,2.1928247059915646,0.3058072777546389,1.3344391520750112
458,457,1.9117802403827153,1.6841680755438986,-0.3135245060814183,0.6795661118535373
459,458,1.910765157390641,1.5812350375318418,-0.2629919898336465,0.6762406095521681
460,459,1.8592240948579357,1.827479302601269,-0.06179512091837425,0.882286057214525
461,460,2.0555402007412114,1.7132103726474823,-0.28553828818479055,0.705315994775512
462,461,1.6303644854343395,1.6392919680086655,-0.18823656190968158,0.8401635167372707
463,462,1.781395800297555,1.6299676048126899,-0.16086902099924383,0.7643239584958108
464,463,1.7578485606127932,1.5249232134241837,-0.31707325164344297,0.5922685043547897
465,464,1.8855032401941942,2.005627485290999,-0.0079935875055674,1.039781635265111
466,465,2.020728362466808,2.1013952529510505,0.09180719701630737,1.1496774187244914
467,466,1.9488579207490404,1.682538104961951,-0.3104585480909069,0.6759070830839597
468,467,1.6438741277299966,2.1448556363051474,0.2106588813902167,1.282346884568037
469,468,1.8691678127047595,1.8112025961820515,-0.08704917199367347,0.9471109381040353
470,469,1.9667987244899328,1.7568941497926636,-0.2137401450842444,0.771011310370018
471,470,1.6884420884051827,1.7598950320733453,-0.10173133973807628,0.8578710893152461
472,471,2.1236862950035724,1.9664906928583659,0.01923258614456553,1.030493277493649
473,472,1.8283504608024588,1.8008620171671177,-0.08236621983293962,0.8682226858904778
474,473,1.871425750461566,1.6237811134636944,-0.3739093966721883,0.6363251576741239
475,474,1.7270930233727915,1.622450605751413,-0.36030383008979466,0.6441913261473172
476,475,1.8870146827521146,1.8470327472379824,-0.10468576748098207,0.892538383173269
477,476,1.8252567410840308,1.7757223282961103,-0.11628199187656542,0.8482552335833968
478,477,2.0390000041310135,2.0110914180311523,0.02653035488672709,1.0433350081381065
479,478,1.7911293783080062,1.9218506884078843,0.0758998645698533,1.0343264403671457
480,479,1.9064784215392514,1.6194046368314043,-0.42497760021866093,0.6200724960944783
481,480,1.5533426483315125,1.9479793474066924,0.19958451578989855,1.1339478991268341
482,481,1.7561938687874405,1.71090131992279,-0.1282781063679203,0.8139488205659576
483,482,1.8760969792179991,1.7768006026997516,-0.1932309868049422,0.807134333596688
484,483,1.8476302414092085,1.9643442236447959,0.09699111813511123,1.0525960629799547
485,484,1.9414157264814642,1.8444425083443885,-0.006003146886198887,0.9901406317638962
486,485,1.9095120879832794,1.7883419558557536,-0.14211735582841933,0.7860029920897615
487,486,1.9813688450454066,2.0583388709631274,0.2730402454181545,1.2675672816326435
488,487,1.7793658747278334,1.9389651953716478,0.009153922150182745,1.0964778066017997
489,488,2.0276661934060476,1.9237822511923535,-0.05835054240596453,0.9542307373872676
490,489,1.9294188509808419,1.9291527357701348,-0.15358846022739242,0.9353496807244593
491,490,1.837466287184277,1.583214259445528,-0.32717153848082764,0.5852020488151142
492,491,1.7728218127970072,2.0216584662933967,0.071772022321873,1.0926054048636367
493,492,1.9718073721288734,2.021990713239618,0.021870414241712145,1.0438274038418967
494,493,1.860221535326677,1.6999607350131936,-0.14823999625796686,0.7817508145688762
495,494,2.00598187551068,1.7295443132932256,-0.16334183634398106,0.7899467825929889
496,495,1.9908308312181713,1.809177497072038,-0.13783564025028766,0.8479314097699333
497,496,2.077053914002071,1.6659314755560792,-0.3047999154485044,0.661375204245333
498,497,2.0420150769450722,2.1130971766819178,-0.001838344273359657,1.280540512578663
499,498,1.8685950399805755,1.826508590009597,-0.15000254820065986,0.8555351113957885
500,499,1.9624951027628634,1.653272403769461,-0.34908627088476,0.6506062691538184
501,500,2.061876313340159,2.1596909928234043,0.10794692868318526,1.240262651084268
502,501,1.7410863733874817,1.7111884007941534,-0.28839466037534134,0.7404374684551042
503,502,1.5991681010880672,1.576912625250923,-0.2576390739856742,0.6706335872759006
504,503,1.9687813379909929,1.800470809762344,-0.11664990114003475,0.86121862575197
505,504,1.805829840586272,1.886738969919668,-0.03932508040931067,0.9191728797143264
506,505,1.7703685049617852,1.7953431631894428,-0.0019302686395476275,0.9303867746328023
507,506,1.833039899081269,1.8341547661642879,-0.16555916185867522,0.8490400021383306
508,507,1.851295220880229,1.770033100486159,0.028706203358638726,0.9329390897892659
509,508,2.0796119404077027,1.6678620773124475,-0.31344861037614424,0.7027942125358544
510,509,1.9130165571100903,2.1792441965732903,0.16404965431781515,1.235357700157985
511,510,2.084390250445644,2.1408288983811525,-0.02716072196327123,1.1579631591201696
512,511,1.7994083942563475,1.4631271048969139,-0.4048125115119027,0.5306920176896434
513,512,1.8951149694667113,2.069852983642668,0.13084692503399306,1.151286158778038
514,513,1.9280453883107251,1.6858155049630046,-0.26111002065726,0.7256423067826283
515,514,1.7194808760727407,1.6679302074982798,-0.11080838258083764,0.7947133229529347
516,515,1.725182744622591,1.7217251640484887,-0.10170075663439508,0.8193901079667271
517,516,2.017167681262426,1.7690862894092108,-0.26712494900025396,0.7548736278198525
518,517,1.8449431329606485,1.5256450070563798,-0.3669582072626994,0.5752473981699745
519,518,2.047794999355035,1.8614521519530236,-0.18271062215002043,0.8470656384768903
520,519,1.849790460790195,1.6218858433906471,-0.3129676430802237,0.672465352277571
521,520,1.83425119812315,1.7645487577834862,-0.15404252524673406,0.83224058714668
522,521,1.8913369064442067,1.5766969783744114,-0.3913178640768732,0.5657574269897365
523,522,1.8317769956400307,1.5906565586069856,-0.3092212297492222,0.6556591196588254
524,523,2.0065768010584515,2.179966039564811,0.21490846762456955,1.2429454683486327
525,524,1.8819408207373283,1.8646236270112366,-0.08340674328983849,0.8938615992714112
526,525,1.9672702193504024,1.6885384437532793,-0.13476183372769346,0.8004848813688062
527,526,1.8907059145323282,1.8591083668432677,-0.04734952180567518,0.9032306869274607
528,527,2.0874371524470625,1.7652516111103016,-0.30971321844293503,0.7144296553117516
529,528,1.8819607905643794,1.834303694967563,-0.03558513633574078,0.9437571464994778
530,529,1.9473506782358028,1.8592186753813071,-0.2608878242116963,0.8355776702390442
531,530,2.0174708875279936,1.7392410803610348,-0.44310212144609057,0.6360677298903958
532,531,1.9715044006783917,2.0528346032823603,0.07855772828497218,1.1322140137401242
533,532,1.7062629280104356,2.0665996795353627,0.07167137156117673,1.1163644787540068
534,533,1.9511405272487359,1.5671156316985213,-0.6055797744126314,0.4675703672427564
535,534,1.9501715989543784,1.7163733823792917,-0.19667756883441495,0.7453820850628703
536,535,1.6580517268360582,1.1738322277061537,-0.8052322729765813,0.1642296008091662
537,536,1.9101347052342847,1.4778402519634168,-0.46822511816224327,0.5221787161206808
538,537,1.9127431440917804,2.0177354724771623,0.1298565513560833,1.1251069009640702
539,538,2.0067701734690546,1.8896618141733814,-0.06288814500057122,0.911451876155788
540,539,1.9799971273111712,1.982235716964538,0.04547585798676177,1.0443363453992216
541,540,2.0191260803962137,1.635247481126283,-0.3493887264235283,0.6468649845887342
542,541,2.0884878998867458,1.8666391247254608,-0.2583590193671425,0.8218064815926408
543,542,1.9219616426240043,1.4512222090558762,-0.7085902524140375,0.33786455290715883
544,543,1.961358112101033,1.6474048316705379,-0.3106840904212369,0.6446840409115033
545,544,1.8371058984455195,1.682472418041267,-0.2912338570444204,0.7037682946101727
546,545,1.8222663665722405,1.8850344073286547,-0.004917117750943732,0.9638142717013599
547,546,1.919465533517298,1.780853151613796,-0.13229640328940653,0.823987776415819
548,547,2.006657634213032,2.061955919216163,-0.050943624402753004,1.056860360182243
549,548,1.9369319741409634,1.9084709796038497,-0.27547075501707974,0.8330972196798412
550,549,2.122666512674648,2.0287531430422447,-0.07954212896237374,0.9949756315797774
551,550,1.7614216402830594,1.5877403087909028,-0.3243773442220178,0.6485223157002151
552,551,1.7909969254938978,1.8226839640124821,-0.07204280661492017,0.9423735181705273
553,552,1.9979918313523943,2.0244247564222713,0.05571526490784514,1.0529598299398246
554,553,1.9767705484414249,1.8060754576014586,-0.19520375736813816,0.7906305861544549
555,554,2.0940747643058804,2.1132198327593796,0.016182171459303035,1.1006510982552735
556,555,1.7165127165860359,1.549101514368464,-0.36438633448066754,0.5899995155219373
557,556,1.9856134323226902,1.5985035028148367,-0.3613332588358603,0.5972925223219844
558,557,1.6965446751463569,1.9032619019284245,-0.05519611768605288,0.9964326882510501
559,558,2.021758640128583,1.8261722722938667,-0.1959023784165657,0.798580283323374
560,559,1.9522345851504381,1.9223791487991757,-0.059021484430167144,0.9384485458787637
561,560,2.1497089694849554,1.9178697660201953,-0.09339577737685836,0.9459249560391291
562,561,1.940250183434321,1.8685482315307513,0.01486154945888457,0.9922707215692658
563,562,2.0120710444522523,2.127399869092932,0.14363244449408658,1.1786139371397872
564,563,2.009917395318903,1.8666934193098503,-0.1705685117751182,0.8708248367679579
565,564,2.0967965230815953,1.530729172135965,-0.5359907916708536,0.4154448718624601
566,565,1.8200263061816249,1.8259172829077313,-0.1430403418661994,0.8490440155262716
567,566,1.8578441259521123,1.628465413728864,-0.28660391875636754,0.6557917302473818
568,567,2.0337513625089225,1.705695501877508,-0.2306638894407293,0.73768909195392
569,568,1.9078942661593046,1.6728134535448427,-0.27048772493644385,0.7141715806508036
570,569,2.036998807571396,1.735241551460296,-0.22033206864046462,0.7703818526010588
571,570,1.874761515033622,1.8179279883958703,-0.13753007329525874,0.8319101427317654
572,571,1.9069045468418442,1.848143075673964,-0.05694931339664277,0.9187604758853956
573,572,1.970575256224506,1.938188657588546,-0.15701629876622808,0.9740804965779412
574,573,1.9876698068126792,1.7317806590858205,-0.10424153782094368,0.8421910516871304
575,574,1.932623520739524,1.6034260874418118,-0.4923752015328341,0.5316700756270039
576,575,1.7901149285827644,1.7088402577993562,-0.15617845610455,0.7884614201003447
577,576,1.94336224073214,2.0775546645688125,0.11357867057200301,1.2043727915511813
578,577,1.7543867464002774,1.7637532178712192,-0.05608616841007727,0.9441034737202053
579,578,1.800030945905491,1.684757442713951,-0.21331012110861056,0.7590700983409988
580,579,1.7599351715365648,1.8986030286691127,-0.02330505539372161,1.0147652628956965
581,580,1.6876036835951502,2.3067483955733925,0.5634664937656082,1.5775689461652451
582,581,2.0134958142296435,1.6852331141990968,-0.4677175219320881,0.5826920031449467
583,582,1.8339758305172156,1.9001062625609588,-0.05775135213744925,0.9773436472380744
584,583,1.8703758287046974,1.8134344532258375,0.0058266457344369575,0.9419801010666324
585,584,1.9983587335102844,1.9530395714146818,-0.21913161773689482,0.9149502163395674
586,585,1.8218847134250225,1.9870164468976574,-0.08905374512343775,1.0017838182686973
587,586,1.6413048524113711,1.28282738971509,-0.48563401114120264,0.39403355092507586
588,587,1.9251590722754872,1.5615486964608107,-0.485041798267937,0.5334001900812222
589,588,1.9124259576623956,2.058239525070678,0.10050821610998925,1.1476679931214113
590,589,1.9519486377722448,1.8637285894805995,0.033932893528912135,0.9330351671006684
591,590,1.6711445448103848,1.6836497738691405,-0.25240591427610515,0.749269079457077
592,591,1.7862826644940304,1.7978960842862155,-0.0679099178243101,0.9165396639369455
593,592,1.7578919643690076,1.7735882823299427,-0.06818995893783555,0.9138862912953086
594,593,1.8762206729485287,1.7637318929819323,-0.06878738235964854,0.8880067603380256
595,594,1.8716790569140713,1.8838696751581798,-0.1581674896692818,0.8901313487677823
596,595,1.9884928866291938,1.7583350999281664,-0.23944073448970365,0.7538576858978226
597,596,1.9758862373409813,2.045256320575252,0.25776995946747366,1.2133511735175262
598,597,1.6778078039465518,1.684416794721398,-0.09554227794496019,0.8115251746730057
599,598,2.025478004377307,2.0453206351528523,-0.13399194562133376,0.9897176866769923
600,599,2.0519233924332676,1.7707633953290176,-0.22256864745466742,0.7684611490061224
601,600,2.054960630900447,1.7126386833494747,-0.19295415181382358,0.7294077889368137
602,601,1.9430411999265884,1.6826491583699472,-0.18205825395631228,0.7594107397019023
603,602,1.8646131493845823,1.6301924648898058,-0.34155439566240015,0.6567079658243409
604,603,1.811923933003308,1.822877744318954,0.004021264662389813,0.9700133870062435
605,604,1.9752592665353077,1.8252716245763358,-0.22298410804458996,0.8064271187763304
606,605,1.9935632377627432,1.9380322486892207,-0.12112451241115364,0.9135849728377036
607,606,1.7187247244890207,1.6934926838472744,-0.12283886125185493,0.8113118906028204
608,607,2.0603343131532186,2.1780993119555627,0.1167932964147035,1.2109063013587542
609,608,1.9309813284896868,1.8221611775346231,-0.07430477481670887,0.917701382859588
610,609,2.1131578846742958,1.9575486338169763,0.021704003886808106,0.9890710686964017
611,610,2.1330443607438103,2.0960957976997445,-0.1378794037122379,1.0129584878427074
612,611,1.9844381518082486,2.049515515024314,0.017943697039086874,1.0700895298534387
613,612,1.9197966733533096,1.801609621888158,-0.17283300212698224,0.8289723988780792
614,613,2.0936919037791157,1.8070528809525706,-0.0722046484742101,0.8637690216396651
615,614,1.925898759015038,1.7034700030779146,-0.08774760727398725,0.8216040089791029
616,615,1.9925338219851672,1.7848040720976395,-0.24525750569216703,0.75945010349541
617,616,1.9504963784186586,1.901530868903517,-0.12186561861214613,0.9096824743268691
618,617,2.1372668131426793,1.9429153103290209,-0.005414615907956757,0.9936382175845837
619,618,1.8900662342176777,1.9716912896289154,-0.04340318020323885,1.017400234290768
620,619,1.878366590982282,1.7738947039852269,-0.1087094678245153,0.8488214669139892
621,620,1.8302848194075814,1.7129473575909908,-0.23856851886989425,0.726461314611574
622,621,1.9666931400092234,2.0215471967385734,-0.005695970156734673,1.0527017185288416
623,622,1.7175776085975725,1.5335980099044295,-0.2541196373837046,0.6572893801563983
624,623,1.7342217645795248,1.3389224083003264,-0.45739389096532446,0.4036337883177112
625,624,1.9123205090553361,1.5084808580324522,-0.3257101191773121,0.5564495035823344
626,625,1.9821110871820593,1.791900269495317,-0.12338481144119935,0.820489403134928
627,626,1.7948876353658405,1.829600780084349,0.008199542393565464,0.9773512601149965
628,627,1.8757017329815777,2.0061422998857794,0.3076212442240931,1.2018176758439463
629,628,1.8377008175262526,1.730709765863456,-0.06817656700687756,0.8152023722586764
630,629,1.8990536549416204,1.5232063053241451,-0.4163112749529797,0.5585871712916757
631,630,1.6981035758216332,1.737394627691291,-0.1969108070828474,0.8153266773524771
632,631,1.9801036958521832,1.5101412107893666,-0.4076728137934136,0.5305215547632881
633,632,2.046672845814706,2.16013259358281,0.17763729648286836,1.2331554845783865
634,633,1.746171109519972,1.7311795099025507,0.027025392014331625,0.9468567280387751
635,634,1.7830899011954324,1.975581090436091,0.1118578451097347,1.0948290824487852
636,635,1.8919644550803147,1.6977615067051894,-0.2887461959732774,0.7271431411155864
637,636,1.8440479918459725,1.8344544660610533,-0.04721971689624513,0.945560728181799
638,637,1.9372667244236523,1.7086996781092585,-0.16447292868478486,0.8128838830467477
639,638,1.74705099898908,1.7077648956242837,-0.18718061105751582,0.8243483933229897
640,639,2.0328524577639557,1.871727520714533,-0.2566447865039191,0.8210777943641212
641,640,1.9635802888854426,1.8463122893464619,-0.11251330780724857,0.8951412421938625
642,641,2.049793666232734,1.847811798647727,-0.047032778008311404,0.9113551836040801
643,642,1.5932694445303979,1.7031339970593151,-0.008653911246207348,0.8797589918671401
644,643,1.8103199999921928,1.5947778893847238,-0.22612827518780176,0.6748337981655801
645,644,1.7815515502302683,2.0442522881290652,0.21190733282332766,1.2251858204941266
646,645,2.096930267238871,1.6888968769416115,-0.3347834748328808,0.6807076351350009
647,646,1.7473695845441048,1.845217609211129,-0.10094600171275438,0.8963559409088746
648,647,1.6620231446336424,1.6169872378739074,-0.22000459319073337,0.7165549129242331
649,648,2.0602010327597116,1.6897904609062635,-0.3421354161544213,0.6838267822793126
650,649,1.9160862067874318,1.6344126708790134,-0.37112457103501956,0.6270261625257709
651,650,1.7333578613510194,1.4670040074517354,-0.5114720981965545,0.4760089589212348
652,651,1.7922524949309804,2.0885373135372287,0.15828900569112858,1.1692125103333673
653,652,1.8166582709325114,1.8687589507823972,0.016190207562421052,0.9695431010620098
654,653,2.0090450608220554,1.9734482327454537,0.014407929599922948,1.0530108337872082
655,654,1.9581770493040553,1.6425335717285772,-0.2091938794420361,0.6978342094506872
656,655,1.928299934584775,1.8501178606022215,-0.07427999908233338,0.9017627198655424
657,656,1.9925060305533644,1.855306831043533,-0.3216689347924754,0.8060684480535341
658,657,1.9423121479836005,1.8645883436743835,0.00530117076997686,0.9617930036432002
659,658,1.8673646666016086,1.9100273993011028,0.16934654217735284,1.0441858186876836
660,659,2.1039635524173446,1.7972489955131854,-0.15853009547269403,0.8359599077875165
661,660,1.6836537258776352,1.8667609333243749,-0.07083713078568456,0.9483727381849629
662,661,1.9840066801652314,1.883173372133336,-0.07105115168991756,0.9004907648842728
663,662,1.8706120994224003,1.7307860418721899,-0.15285686913904997,0.8045727076141184
664,663,1.741824943562278,1.784543116644747,0.12253569344053512,1.031868819234905
665,664,1.9538438844098325,1.8038938493595529,-0.17790229201497493,0.8113958929755244
666,665,1.846595412318373,1.927015007520072,0.08414611748828732,1.0724470469210845
667,666,1.994261209724597,1.82345766414267,-0.049691243268911695,0.9010895076117063
668,667,1.7292860066336433,1.462674082150491,-0.2622891574913649,0.6120061117681832
669,668,1.800643890140352,1.9419471368560792,0.06072044595740457,1.102008737367065
670,669,1.9545468478286274,1.7505128215577594,-0.17894243688249895,0.7863571121918855
671,670,1.8955324738793784,1.6167177428924187,-0.4048613266454576,0.614251317859302
672,671,1.9856832882243725,1.7230031622271111,-0.06690100968498419,0.8729064596213005
673,672,1.9331894115869026,1.8752634965163595,-0.0025188575804733007,0.9558681339269386
674,673,1.8851442511769014,1.9445734810706146,0.14927406273437516,1.1227708249921338
675,674,1.8225663372782126,1.955129034253466,0.09742078066138347,1.083056983011468
676,675,1.8148953256496727,1.7689748744680849,-0.08591457746291627,0.8577897423733863
677,676,2.00020710332295,1.9891525471322198,0.14819148890302947,1.1151910943192913
678,677,1.7198630593751958,1.7360610667916243,-0.13248827432888902,0.8238182227478522
679,678,1.9708396659384404,1.9907386075137947,0.02085685521132408,1.0174042480809258
680,679,1.6361513472644371,1.6728981356976789,-0.07979818323979565,0.8233391456999766
681,680,1.8278967152890906,1.606540655941398,-0.26758131735233043,0.6846488875046731
682,681,1.6975654472685642,1.797323859468378,-0.15706439255860183,0.8678769362256433
683,682,1.9420375113150552,1.9680811609816056,0.07683080006504166,1.0608500092350568
684,683,2.1744221097842993,1.9068513374072453,-0.2215119999227011,0.883711189512878
685,684,1.9244225787280813,1.7832085184218767,-0.21033324174936227,0.8091877302087023
686,685,1.8417780867372713,1.5626375567940645,-0.2729295892628891,0.6499219930727506
687,686,1.983377492962528,1.852777910521523,-0.0004054572988481844,0.9806763128697119
688,687,1.8565808329307034,1.6150070731655886,-0.1954173176600303,0.7261749806616029
689,688,1.965371510508834,1.9251396265335219,0.04139895849470543,1.0337812934071757
690,689,1.9835649641054411,1.7782722429557856,-0.03587171310507398,0.8889109045051393
691,690,1.906167884687539,1.6091992682211143,-0.4866055088984161,0.5528605594628226
692,691,1.8576635895556153,1.5511267112197373,-0.34353669048877816,0.6266582414834952
693,692,1.855495087136821,1.861094326507388,-0.10549492560388242,0.9022591184470699
694,693,1.8630684218708593,1.8455272697210099,-0.0013180411736720369,0.9352933464992976
695,694,1.9839118893956125,1.9095745913267825,-0.012714116048032926,0.9722971440757436
