1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.16728961406246867,-0.10146838655877843,-0.08053703412672064,-0.001274788055980025,0.12098717046431773,-0.1478726674450428,0.04407214231507339,-0.23496499371438517,0.06621829752488395,0.17614971055186857,-0.43070133123318044,0.15904746118009427,-0.033994988862716014,-0.18196694588674234,-0.6557716393394912
-0.45373813685974085,-0.14358427206137492,-0.14895743433331177,-0.07195893550087362,0.11552063414268332,-0.16237875898303855,-0.02098654696484914,-0.3317266391028397,-0.04210055296469761,0.16321187075820376,-0.5109690723764402,-0.0970215952237794,-0.21860854892392467,-0.3501951207401248,-0.6319244096719956
-0.4659892975397355,-0.22868611119261573,-0.21987553271129912,-0.24726480601565015,0.007798806405759251,-0.3016587718080359,-0.23334652751090346,-0.3671673616420179,0.028407326587867487,0.0016868194343118148,-0.6950135102752171,-0.20976843964315606,-0.09161995417210278,-0.407280047908003,-0.7901379961300137
-0.5919740958339332,-0.33465906593275463,-0.5695656573600445,-0.20514129658563718,-0.12590198559554722,-0.23499008687318224,-0.3348730184866753,-0.43590979472605795,-0.14742436920631974,-0.14073221495765154,-0.8896846351599947,-0.5078935645519493,-0.34078209137314275,-0.42703200786726825,-1.0014211130253727
-0.5379194190457355,-0.18938280210537073,-0.41429668947353093,-0.4071490389310384,0.12738859398191948,-0.46494043376330296,-0.15688263437631633,-0.32177506372531184,-0.02950979022836009,0.14222567734043423,-0.6243885656152486,-0.39364581741907045,-0.052625543921180906,-0.5710174516127466,-0.7688199603035741
-0.38338687581864406,0.0036871536456004605,-0.11503561323343092,0.068084746418549,0.23827596355756953,-0.11933903888068187,-0.016623199680651624,-0.38179955107577257,-0.03711982450870721,0.10251708610297783,-0.49770543598208405,-0.019441476726342444,-0.0013071683566892034,-0.1842280627522257,-0.6528044365163197
-0.5647896115918485,-0.24908266303368976,-0.3825363816192038,-0.15834495255187164,-0.004495332581427647,-0.31739385811245313,-0.10738798224558366,-0.42654014494107173,0.01177903746993536,-0.05679605616923311,-0.7400264079354741,-0.19546783212065577,-0.17747851406879533,-0.2581551547342684,-0.8363853731120514
-0.28735437859023705,-0.0834839751752412,-0.08013354630776348,0.10657894472765861,0.11032196035986885,-0.07194265850714032,0.054268805610817594,-0.3010412654924153,0.028890195748260794,0.17814887564261994,-0.4334795103325888,0.0068668207097886125,0.08596611446441216,-0.3502181310489334,-0.6123060608639292
0.05143115250101005,0.2729066912362583,0.30698418426146645,0.36697958088431903,0.5771870026177339,0.28838825640863774,0.547318109176075,0.07668313050695019,0.5229961304520856,0.48133932424147474,-0.20523059941083943,0.44309065573568773,0.4007444571897878,0.23257697691664703,-0.17568855136664752
-0.3800487946140123,0.07610044710382624,-0.18637429194320987,-0.0959254550492119,0.05081588983351537,-0.17398808663556053,0.014318389890789263,-0.3675047025170102,-0.02276451171663041,0.15347538499126756,-0.539134777029787,-0.07259888992861363,0.02558412299937629,-0.26351016476446887,-0.6143917317734946
-0.42791152909460095,-0.02090296132355718,-0.20013096528808205,0.008376111424297505,0.014534948737150444,-0.11463268638442514,-0.039178801823581466,-0.3307789891354105,-0.010388814698927717,-0.018677782800651244,-0.559308179594936,-0.18921120274937664,-0.1533637066660276,-0.31913455775907096,-0.6320195542932368
-0.1086986127376548,0.035983975122505285,0.09972624845893563,-0.1143177150741792,0.23818952166404017,-0.06810228587394818,0.003243185856092623,-0.23061265409327802,0.029166777699416002,0.2075480204175193,-0.439426691316001,-0.09242937469362289,0.10972601688590089,-0.3475359912956719,-0.6155556404749518
-0.43094048393645323,-0.11606805084794303,0.009291669366689348,-0.07637505129405042,-0.018343394475877517,-0.2835599013394585,-0.04411916514041536,-0.31838661317374317,0.061644793524394004,0.15851524552404328,-0.5284712711635109,-0.11470694460248865,0.05587206802049138,-0.2205978322110269,-0.8299792539372675
-0.607743425163676,-0.28112178991806047,-0.26862919388190676,-0.13124775937542665,0.02718314364180685,-0.33993362939482097,-0.02545489658068334,-0.38508269915207904,-0.07120669350908315,-0.05736989457606967,-0.6082336904383681,-0.35381633666371215,-0.2515693881494059,-0.5522290950130184,-0.8385606527039613
-0.60148761417733,-0.10465759398867647,-0.24304634191523178,-0.17908127585511124,0.1271228919024452,-0.2296978200073454,-0.11315312276065015,-0.4591709389118819,-0.012060617044824085,0.05605932632157362,-0.5057989416351347,-0.20508309441522954,-0.07016514711814636,-0.4581338177158045,-0.7597681360527417
-0.22181846948718942,0.1821471831932655,0.16558553387801567,0.05603418683199379,0.27432909127804805,-0.009593863130731961,0.2718698135019366,-0.2692011251558455,0.004265646507903398,0.5980092242673152,-0.2604625166033401,0.2553813091549699,0.31919692856830295,0.03840565782633121,-0.45748756127363777
-0.2497302314503571,0.20261233786374078,-0.09129449462186301,0.06322698163788232,0.23823917470879508,0.06426026085404146,0.038486635809277914,-0.15184203948331287,0.1251298118303481,0.28464927722728817,-0.37036564467318556,0.051929995627816083,0.00892433561092787,-0.15622938691402055,-0.513783576064526
-0.4557605961498865,-0.18536629240794866,-0.22465325674670567,0.044730718411955195,0.038758097490216414,-0.0920102731592749,-0.1499749262688681,-0.4172019125041686,0.10263601780957288,0.20466034402863897,-0.564997064264432,-0.12292032406433862,0.014383483903614547,-0.4156945010634274,-0.5454905244969268
-0.34669348789357457,-0.2966365747519859,-0.26341745684787554,-0.031833083943141105,-0.021405653788320933,-0.13235652015417543,-0.09735901379382028,-0.4992727986268761,-0.1956557931307401,0.11965019685631262,-0.5749250824986802,-0.08207452566198015,-0.12857505482521958,-0.4849456151640794,-0.5233640162066564
-0.34291920226823436,-0.18045247778584894,-0.23953413222139375,-0.15810650139462723,0.13453994729574958,-0.20321309781981256,-0.06942026657303302,-0.3871461023798446,-0.10632909254333356,0.1304147514293703,-0.5596716498397001,-0.055247513637368684,-0.026004090551026593,-0.2983388414358785,-0.799328340942651
-0.6571123267196555,-0.18645098519624526,-0.05218877227450491,-0.07846638900016956,-0.05251206196057012,-0.040679696308160374,-0.14624518453187818,-0.3757230590528451,0.22132807666146448,0.16451501881702768,-0.6556907526345839,-0.13987274308988162,-0.02395322620569118,-0.1875036887603727,-0.6301351938353861
-0.2340274446174675,0.008401450861740045,-0.005149977344530043,0.1165097687973855,0.28821525573594897,0.01764279692876869,0.0759834809143598,0.04697434901956399,-0.009888609844054486,0.31559926774372116,-0.360276960261217,0.04489019510332071,0.002129228210193901,-0.2679970263934024,-0.5407814578558998
-0.006605489105510287,0.17233574364921367,0.09556527960275218,0.17052741189320386,0.414426673920687,0.021516123138013654,0.13805188324103312,-0.18121477376418227,0.24354887581455387,0.3426442868704953,-0.32891247558481496,0.15727426416259505,0.21192077038026014,-0.08967272268513682,-0.31066800905412606
-0.3762638835972325,-0.06889440357966237,-0.27335884499078134,-0.07040435468444173,0.06266694203920053,-0.053028202676429714,-0.04805504458116161,-0.4078304922742575,0.007337056176766055,0.07500083806640134,-0.4397536265991562,-0.25709488822553794,-0.18012815029415208,-0.1754073154196334,-0.7632258636024716
-0.39722908759512165,-0.210683114420803,-0.34368343607482643,-0.23598011145094233,-0.1156543665304639,-0.25131208832563345,-0.06801454894012693,-0.3119638797447095,-0.019149492961773262,0.043382540260068936,-0.6130416700410422,-0.45480266205446185,-0.1447369088044752,-0.45183353817526495,-0.8886349672345233
-0.5540206580267153,-0.08038688280922202,-0.1989729867172656,-0.2117468388931627,0.2558727086045849,-0.15421476787113875,-0.16380467408154686,-0.4035907072057938,-0.02369979317977311,0.11029422344439865,-0.6975384753414176,-0.08713650309071852,-0.14659340172060809,-0.33661035872276557,-0.5919774979242334
-0.39201079963375207,0.007010247049748841,0.068513688953459,-0.01983846971171488,0.36482586452095234,-0.11737231232959289,0.07968669129003558,-0.2602755284629552,0.0371411204000367,0.23110115045412272,-0.4880421409279023,-0.046116643126907775,0.1970915019423387,-0.2544981189672768,-0.6345765909151311
-0.4764570348650068,-0.04865198902331258,-0.3210983206201661,-0.056525802833306216,0.3733876273510788,-0.09067887588926737,-0.11806913234180172,-0.20760345596437446,0.10408921213971212,0.037113197153388455,-0.614157494741832,-0.10716774625829828,-0.06081882099861957,-0.3639114519473594,-0.752578239717721
-0.2805490032252891,0.053745382359025484,0.1255491757797813,0.2320134618037315,0.28410551999242273,0.19512553212636874,0.29259480480298805,-0.08139299995760041,0.2350165924974874,0.3369255998342453,-0.2743506178660198,0.02139245609313889,0.23964448840555974,-0.02254780734125461,-0.3614675366906681
-0.44548084460436144,0.052799755179492536,-0.1763430828673762,0.05103267502441611,0.2229270191659367,0.07719010126119485,-0.03574569301419217,-0.2619985879258593,0.10815399101711876,0.300557423511961,-0.5370288143899131,-0.041676714449948804,0.15251098093224869,-0.2065617617924147,-0.5122516336100205
0.1209284412383056,0.25747603914618367,0.23807417484806592,0.3662923052654321,0.5304857295521828,0.27838714286988875,0.2838262999979406,0.06339131059316117,0.5632081712972479,0.49156995091846056,-0.08156439184510589,0.4054243948232994,0.2818468390362483,-0.06998568547376749,-0.315725241805481
-0.11119076910316039,0.10939796942255953,0.13618112581390562,0.07979399353119732,0.42215075871006036,0.24656868093313733,0.2794137155773342,-0.03963331658826519,0.13141682592983273,0.4123422934732872,-0.17551248182758172,0.12969739417722792,0.09164643070216982,0.10728809352156077,-0.46650718178489115
-0.14060915784187955,0.3155584049022764,0.2633391814712951,0.2657491622433952,0.32904097066561633,0.28166461171366564,0.21660273486645565,-0.15158597643589644,0.2130720596841229,0.5709255360313108,-0.10303179050377764,0.2510840394474627,0.32120209384554244,0.10298017345995447,-0.25930871439356906
-0.5293176409208513,0.04888894856330239,-0.11667106398650162,0.13971977363598853,0.15369124392294964,-0.1615232370776738,-0.10934678639927142,-0.3118265403621763,-0.029199364110340298,0.1407383872114707,-0.4957506432095897,-0.1095424210655267,0.02917980049734581,-0.30072146675583156,-0.603860154053308
-0.49383643299567836,-0.16486132872532266,-0.39669582933102276,-0.22766528354620164,0.01116473222833747,-0.3184315726882687,-0.23933043046555724,-0.4775282740743876,-0.24176022597085023,-0.05301355478772507,-0.7069027033075486,-0.27604184438760626,-0.12470307934687241,-0.502109860553162,-0.8981783167411095
-0.39487112756637543,-0.20585221995158065,-0.23352951953124546,-0.1947460835030057,0.12458753435484482,-0.21580991405988925,-0.1373437132006643,-0.3307256054080767,-0.04550914597798794,0.12816400384416227,-0.4000175535993691,-0.1567831612352677,0.028015955881670607,-0.18790080927200847,-0.7360413914143464
-0.0427896687855025,0.24447946413069133,0.15319587153368275,0.1554210182658835,0.6490542761751925,0.248010604404314,0.3187616342105457,-0.03648983334379352,0.2153016742283853,0.4760567390146804,-0.21771377325256935,0.20328446387406984,0.35583685060575476,0.04808135317399831,-0.4278284340039278
-0.16164378149581182,0.32924655364776356,0.16789909666290725,0.30966878776766293,0.35442957605722825,0.29538735148861406,0.11354082295463286,-0.1504724779019,0.33560614434328784,0.4243431900450929,-0.14235850070483025,0.18371285722327002,0.12945049181081458,-0.05635683357579069,-0.33720813183791165
-0.3681306073250994,0.019551483578055695,-0.09404716049982653,-0.0052080145858042215,0.20313689997615825,0.029303207999319625,-0.03375810242008015,-0.13978722933418908,0.04983908297488426,0.319138727681505,-0.5602468254015065,0.006220540031250721,0.07326209638986825,-0.10576676312075506,-0.5434383559170328
-0.17039719143312482,0.00818569906759592,-0.0920756347070153,0.07955952133764299,0.3148084879624662,-0.08328828391191223,0.1210279729962167,-0.18841446830131758,0.14184194896216695,0.2645188644956278,-0.32629493581823965,-0.04731076050836691,0.05319059936073245,-0.3001726921336427,-0.6236191811510565
-0.22355226321479904,0.014896973122972668,0.1066357808864069,0.1749013410267395,0.3694842098090021,0.07070209515001125,0.042716617644472876,-0.16359980673112773,0.18249329905313516,0.19063458768566477,-0.26435336845280233,-0.05477784748208592,0.1265307954839443,-0.2659498091679211,-0.3527414414626264
