1,2,3,4,5,6,7,8,9,10
-0.11497829144995819,-0.15035616800311402,-0.22780512689438126,-0.0055295207059344875,0.06715338188134012,-0.2331665548191495,-0.1286426495983477,-0.1234215438032038,0.1303839785038292,-0.041598433172154614
0.020043389308142423,-0.11362393753464062,-0.07827104795208584,0.04121671361305346,0.10366297268036817,-0.0029650992177607804,0.006298245860932639,0.08637960402715805,0.18825884797810488,0.1950842071252339
0.11581234223055503,0.0338758331410105,0.047469823419518775,0.2282289529738506,0.30392216614778533,-0.004017809743189105,0.14885543120308853,0.10950464408421112,0.3419782512854965,0.2845627024111934
0.204985691853949,0.09091909351160155,0.030245951520896597,0.11223119297987694,0.26932501224199257,0.05530352409243733,0.1386203954463241,0.18608198329954462,0.2758551176259516,0.19780737307009133
0.0989471092780434,-0.06162583820139389,-0.10146695080406687,0.1850267133977468,0.19936704171270492,-0.03342685642013521,0.11274013657578053,0.1222578673816912,0.10851864104178333,0.1980958405824822
0.1688311195714931,0.06596120204245892,0.007720318805354509,0.11976647207995939,0.2329777214228841,-0.13741578075816108,0.15366540604094325,0.13881575312819905,0.31395734814341836,0.26159376814129587
-0.016307291653831157,-0.10481938753849818,-0.04714988429050493,-0.03009430203432828,0.18839115335396173,-0.11499640524648669,-0.04687712428163593,-0.035835403703828206,0.12556245123245446,0.18754672698615593
0.16784501670123575,-0.026531223664761683,-0.09244310864779948,0.0009882820616269328,0.18082899570173083,0.041949469610074175,0.10138824776986155,0.10449773822800523,0.25854168858869286,0.2851493465648076
-0.015347488813205246,-0.0951789838536996,-0.0889728578659259,0.0025243001148709254,0.043818908040435645,-0.1553225861404428,0.026568553636280967,-0.023643296022783034,0.11775142960807727,0.0489212140695372
0.1798090734549902,0.10017470739860812,0.08231973099069023,0.1626741787562338,0.25761528779379717,0.11978178732280753,0.16260163174702313,0.20574852937831167,0.3058901064204207,0.35139912814192087
0.19467414572660857,0.015645765245068333,-0.016862218474074098,0.125448135367904,0.14913240552746743,0.040735031237673525,0.09603502074608627,0.1026478998095115,0.19528082406630176,0.1824601345758765
0.09918141547674963,-0.0027033282195674246,-0.07007225219520308,0.036805037216907976,0.17502257291353374,-0.15092674330223588,0.156942092438058,0.10312721252027757,0.17015555562230134,0.13178338184091842
0.12765790801768162,0.0026830524794974053,-0.08787828490505945,0.15037680061131198,0.20048268865818386,-0.04941641813837805,0.04928774993729235,0.05460258861928935,0.1768825622834811,0.18576387506332992
-0.07895714549745492,-0.24127680023806874,-0.2904393584664433,-0.1393529908205977,-0.08070594757954552,-0.3292269905172702,-0.20807865421743088,-0.25918171324957484,-0.0022321033918473177,-0.08154993246441222
0.031203413241172484,0.03371060974659201,0.04010144341518185,0.17400528505588397,0.27449063013749253,0.01947883517745197,0.19891322215084983,0.12041134352872973,0.25495295209030644,0.17742240265330622
0.2678492888952064,0.10547611710020988,0.029709612239130934,0.1687266742063258,0.2942655699624339,0.1890956841197351,0.15869538938187588,0.19709103119474491,0.29456416436701716,0.21754505948052838
-0.13753735217474627,-0.17586276384042776,-0.3189458273656669,-0.1301681607417322,-0.16119998645245914,-0.38855700873496346,-0.01321180826224122,-0.13793200828682473,-0.058341309735610025,-0.15314440841014232
0.047124238251996076,-0.07826718800872356,-0.012186627153411678,0.0687191265227085,0.1402074473738395,-0.0838795706170572,0.06910828740164732,0.09675407947791825,0.14354184912855317,0.09987388234642935
0.09949074745281905,0.03668431158965291,-0.05027226889583858,0.1429398423908026,0.27388418275326387,-0.04565628118449183,0.06899810851901123,0.03692850897796518,0.1456310693838816,0.08793763855459247
0.05384049444015204,-0.021879780909813462,0.035233218798168764,0.1670299765625458,0.28715514910355466,-0.06018639469162679,0.051751047511515935,0.15579973372751965,0.27995790444614954,0.17976481655257714
0.11276960213875498,0.09260208506896106,-0.1307255229341422,0.2034699967556719,0.2785632580749535,0.03911338593796643,0.14257750845978023,0.21201449728781085,0.24296172480799783,0.17501771353887818
-0.17836378350646953,-0.17176570165582916,-0.22661197902044705,-0.06446618031958451,-0.0019156369222912417,-0.3662860422335683,-0.16057444804332022,-0.1155853041382926,-0.004906144843829452,-0.09087894709939803
0.04815699344548818,-0.0195841605931264,-0.05833319787866742,0.19422574713286167,0.20001873073674403,0.059249059093517076,0.19101814351569146,0.15923391223057592,0.25209055339381337,0.23833723292902675
-0.08940331007183033,-0.0794062427055735,-0.10890326046295229,0.10605694217007056,0.21925037611948994,-0.06289063381375115,0.18555767151538305,-0.019425984814617436,0.16328463467768017,0.025042921956043074
-0.010510129431679616,-0.10776719578811367,-0.2739297699455392,0.017959809922871273,0.033160036286034256,-0.1035514202207537,-0.028766379311889523,-0.17219115868142865,0.0500871517937469,-0.03686707013474688
0.06831783375990597,-0.12108783650236887,-0.0324200658430982,0.06819585803650341,0.29364425725853494,0.09697220658424044,0.08227941806262606,0.1683396747806114,0.2514873485105227,0.1326758558567036
-0.058395480025708935,-0.18693810889953966,-0.175385840006399,-0.034641230995035244,0.15631101973892214,-0.147611614478933,0.047713348810887624,0.028055974322782617,0.1265061187865939,0.03880181223156853
-0.00827947333721113,-0.19693657260066288,-0.27246232454164954,-0.14113009809473454,0.1098467254226847,-0.1845816914433982,-0.034923470989213,-0.044888305353765645,0.16106899512162443,0.036117612191134185
0.02876649233245132,0.0622842921284672,0.021751119599471735,0.11219103420513932,0.29964599026541805,0.01094714529723717,0.2524639096287018,0.13130642794097014,0.19362039323152658,0.18173515082749248
0.03271471220971023,-0.040160608952973575,-0.07980710880546837,0.0648136675946347,0.008021585132226505,-0.16012411955802008,0.02428285600181823,-0.05585329688264551,0.013835402982564915,-0.02962156434227836
0.021407714527271082,-0.012337769861517245,-0.10537462388850827,0.09758170698745516,0.09196661979567011,-0.060858291568095524,-0.08024730245044509,-0.07659100069604108,0.06710031598409216,0.07159524304785236
0.18718742981363334,0.0902968166154352,0.09180427253416212,0.19699785435864214,0.33780527960212225,0.029034656280572335,0.3354833080024804,0.2562227290780754,0.4339219162976349,0.28972804060273916
0.1040813271899026,0.02912946624363144,-0.058299030201510504,0.1251656456536807,0.15473984408083652,-0.06930112824592527,0.0875004685309193,0.11402337915697558,0.19901083543953746,0.17339187428630964
-0.07036171532304536,-0.055312048958171545,-0.205103072721883,-0.06907092560864214,0.018492338903470795,-0.22416803193951296,-0.00954585072454961,-0.10253813923853272,0.06426321581101035,0.011670922667732953
-0.06549155817079111,-0.0140862062062439,0.16062525747287282,0.24077992786605762,0.15344416489378432,-0.025385299342346457,0.02596576107607973,0.11807021752782987,0.2720575742624334,0.08755709547385493
0.05583490355766685,0.0043861409084513525,-0.07168630805904286,0.1338105772490792,0.25466871559743254,-0.07055409804495127,0.09823656148708437,-0.0029602643046189314,0.14101998914024705,0.06864617515751092
-0.13974940332363417,-0.18638074726102616,-0.19914392459641306,-0.05368907671581269,0.005071901212801322,-0.25088530966120004,-0.050145926685956965,-0.01723987569934593,0.014563973489472914,0.009613768744088702
0.016356963513203482,-0.018737144850547338,-0.0936420383706178,0.18820194925470446,0.13850140175479453,-0.01584976469035837,0.07259813143494398,0.020682555808832603,0.17949489164136878,0.18831359512354595
0.02324587197422545,-0.10374850939953717,-0.14234292093398437,-0.05448897119819662,0.17713304575441668,-0.15990274695283802,-0.007519357647950642,0.06431823367849177,0.1478245736081618,0.015136235865881531
0.01889230325207336,0.012888763606966336,-0.1203851485247327,0.13778216325665937,0.09201447956097297,0.032210056627477,0.05680898252377631,0.0883013579645393,0.11312641253465472,0.0349112674011991
0.23281275090442932,0.23449312687363033,0.19979190917413803,0.3376256099373336,0.3169406208592278,0.16903314418910043,0.3880410578704243,0.20547027781172744,0.45033690121316283,0.3428989408510006
0.1527749361404318,0.00199777537841328,-0.006175472562858886,0.2474282336349063,0.27334867268365315,0.0900671207607644,0.12507626617437495,0.18772892573106503,0.20893174196807252,0.21797723447554063
-0.1565530385996965,-0.08215365835984301,-0.13443199344993673,0.005460201654926777,0.07800138188225958,-0.03237433016603575,0.0895052224053643,0.08470556173436705,0.08603020029261188,0.027275665767916735
0.10077373579537152,0.02542554069260916,-0.07204868307266565,0.12291338483517222,0.16021153249717202,-0.08166865821961267,0.06949385615268966,0.06901812684476738,0.24255018270147843,0.1970738816656592
0.13472161255833726,0.09530898510170971,-0.02679937104585406,0.040605480474781075,0.22823092494255093,-0.08430571029644796,0.15583208655456815,0.19001887101485693,0.21182198125690377,0.06271020684560824
0.13748278369676825,0.08001730280309971,0.010210899443222843,0.10380197939299762,0.2508478129322498,0.07696979474587806,0.11773718542946199,0.1556112342369289,0.2726822559360471,0.16525124480774878
0.10729512043046441,-0.07704196953493181,-0.14045549927944023,0.06200176429793203,0.1950457016529441,-0.0318399154354978,-0.07394731511109853,0.05277404741504199,0.18130779766380556,0.050950390274678625
-0.016419611512347387,-0.18001278558436695,-0.2458964663065899,0.04831486538590468,0.009245359696222977,-0.15121563344082745,0.035834641051863514,0.036019993371084524,0.04861132523652145,-0.01754121917238649
0.1981970644743285,0.13778506114748268,-0.0028940843392604165,0.24184493500550275,0.33116008267208485,0.1991830038871285,0.24815049803078182,0.19174559814132408,0.3280801633567876,0.27571010115198646
0.08826594414124145,0.026052317562431426,-0.051207344487920636,0.15223928085437421,0.2782028263968499,-0.018018211364932313,0.10156698735497116,0.12082483593043492,0.3048079664851997,0.22178809460031346
0.261022793891712,0.28031305528743644,0.13580621194006426,0.3906059362794707,0.4231358405005068,0.2919969183016633,0.42172146950996137,0.37910336051901083,0.5709579304576238,0.4715696506848843
0.5917292957095839,0.5479614023968367,0.4646869421910651,0.5306926696287775,0.6246606281841878,0.48510845298149263,0.6026938493826322,0.5063539192563127,0.674281799186744,0.6330389016572866
-0.059264272293063414,-0.09889639978395337,-0.15361304642328832,0.0656875081438244,0.17342337172405564,-0.1025997983071818,0.06653900257167322,0.029121584499819164,0.001872975220280182,0.16164938066975765
0.11495051194883388,0.06492179203434034,-0.04251582865197179,0.08300719455880312,0.3458785062333334,-0.06218132683719091,0.17759495606411235,0.11167584484572046,0.18542818465765265,0.12972881735203146
