1,2,3,4,5,6,7,8,9,10,11,12
0.014491887024302486,0.1787319742778415,-1.9076074417158306,-0.479950205974113,-0.30521894886675405,0.9387071280045625,0.6207994134616452,3.80012005805305,-1.16260825188753,0.26763856024820143,-1.5018812513422333,-0.25889435996798227
-0.15372498263295675,-0.3455198856558681,-1.9771461225812352,0.28715128515165134,-0.23446069475309805,0.8201180079097057,0.30277841873145483,2.4582942237148053,-0.8764163113790335,0.6633532759482605,-1.0572244064131056,-0.40271084190850104
-0.7217994168367419,0.3740575354302713,-1.7094704563910348,1.0435510414852303,-0.3154455353218726,0.48300486585364055,0.7020434941018259,2.7873247843631432,-0.8385859335262857,0.9218647123281833,-0.9129343844930045,-0.056519977737846006
-0.9989178598773911,0.02353443137862854,-1.4137458007531496,0.05365519257663465,-0.44092832994886777,0.42290172311480134,0.21520279128970188,2.0360293401353715,-0.6370615003996356,0.6984087795914657,-1.054632315083058,-0.4500323188399271
-0.013582689041868434,-0.7304848973031675,-2.2626676135504153,-0.11494276111197799,0.22778717855464237,0.6665988034992658,0.8537551775688978,2.3600772234559475,-1.0279018427168793,0.04726986120104115,-1.2235082034604652,-0.6167850416360707
-0.20480787052516725,-0.6919044822906795,-1.3844373025987604,0.16970808475986132,0.015597933835518774,0.6359815174845078,0.39860479498163315,1.9288711940986065,-0.40949065450514155,0.6282100061503826,-0.5830493763701821,-0.29221685150028875
-0.33445161500740994,-0.3861170336374684,-1.6656295058518715,0.05970405795843625,0.05170019498321743,0.09041734183058381,0.01309325947401696,1.7488402368183458,-0.9086307882319584,0.39727999027321204,-0.6956464521227357,-0.5574357717277341
-0.7962372635779307,0.053498835371044606,-2.2525831663780664,0.526750019606606,0.6182104423475376,1.1277042372005042,0.9898004119853958,3.736954306383618,-0.21720017545678516,1.0469684998909514,-0.9202566318211289,-0.2675904731961012
-0.21051583940092833,-0.05028388727736477,-2.1252190957498307,0.8757835769633289,-0.012015786214600865,0.262264438113629,0.5626230453799792,3.1770191856549506,-0.6484254546659081,0.720408519265467,-0.7217940662125084,-0.22722026112458948
-0.9292045270916915,0.27505425949218854,-2.168883915211051,0.5427601427665678,0.1646424828862969,1.0423225068843927,0.6429195314386256,2.789831448069899,-0.8051674256012653,0.6326335835356929,-0.8443617185893721,-0.42723558599755584
-0.07350660539996312,0.2535334320173668,-2.189110270907271,-0.25416394454167346,-0.41304832406963854,0.10515473264137754,0.062221618098250886,2.3329088116236427,-1.1333688638814738,0.4257562811532587,-1.353843690787258,-0.4995088434098953
0.17213635364597124,-0.978108229846633,-1.363425849282205,0.012937977773111342,-0.17078169903740736,0.09234410356816092,0.21825090816227544,1.5503185394730252,-0.8984760112670731,0.05511322841535815,-0.6831098942049696,-0.34733563894670816
-0.37671475254553677,0.6142130168312043,-1.3398400102355232,0.37170571929217466,0.05380871966204914,0.8666378637350469,0.42764010734849656,2.8456126113329496,-0.3744180575686542,0.6711191232806275,-0.9201904827932434,-0.03549973266142814
-0.6122700651596098,-0.6255191370980722,-1.9681874165521194,0.11207711339302762,-0.09661652442219903,0.5780996459710845,0.4359540483805979,2.288620959721932,-0.6586135828750166,0.7813961485451273,-0.9693736240071367,-0.3178874235344882
-0.5527370743239679,-0.2811879777904469,-1.8253023845807714,0.24808285197221558,0.020313806700940518,0.35718653892797114,0.09603916368497778,2.343300353119311,-0.8258249099877606,0.2826263951681547,-0.3965215990283113,0.1937945812776931
-0.2338509234461874,0.029252602833738095,-1.4077055653764994,-0.17916222335703225,-0.421635407469914,0.4113467747066366,0.04989047814494718,1.7364381393518986,-0.8425378164860593,0.16818673193264289,-1.2671685157206785,-0.21448341511330682
-0.8388670523754591,-0.07562466818377978,-1.984647142871454,0.14315561671561028,-0.174567460532165,0.6377282653752303,0.042257713311641965,2.2016079335657537,-0.7375988532561735,0.8265608531762751,-0.6421734049851846,-0.051664489255948354
0.051372129595177896,-0.2671834779293931,-1.4800303146338933,-0.2170453797278924,-0.018965456837779726,0.9435750506020497,0.8538315163528782,2.2534001907680405,-0.25423537776604554,0.5874035964350064,-0.7654961128250566,-0.0036631384312109105
-0.2812042573902058,-1.4159634441425322,-1.7008089456316977,-0.4142466650477701,-0.34343129130150274,0.6306843652352452,0.1115364228532627,3.016691170209743,-0.857776551087774,0.4458394099435985,-0.9954251457539876,-0.43676968005211236
0.18034651381421618,0.10094735333344573,-1.8459544613204155,0.02709025287647293,0.2545090739967275,0.20213155293542506,-0.22470003265990357,2.3910897665594035,-0.6120063306923118,0.3832464624837577,-0.5605987122613154,-0.7385588894915944
-0.1989592257523789,0.1390504308598839,-0.7337701171136306,0.09218498233807537,-0.27783811267140734,0.4348161157907029,0.21746157891764106,1.6085235090286325,-0.6796654337456687,0.35899150214168785,-0.8841973442292232,-0.36311338466483534
-0.47653321267768156,-0.49689183246197466,-1.8542692828383434,-0.06812494916032463,-0.3809895357702331,0.5360197164686387,0.34334227286959873,2.243413225994935,-0.8680178492051809,0.5987385030928216,-0.6984617209610064,-0.49030737259787216
-0.27647251691822206,-0.4375736995598132,-0.706905058716714,0.1835612077315254,0.15984145985452614,0.26978153114106185,0.33056436275387213,2.1211727018798836,-0.7993405498683526,0.652929039994909,-1.0159520619497826,-0.3587547046774926
-0.6368691605755714,-0.6995023942547469,-1.2949257902619102,-0.12445968478442637,-0.10036565104780593,0.9855749187693856,0.6920665229386298,3.0424080591704126,-0.9470028440657927,0.38013650539108923,-1.3850958834655565,-0.40044587622248784
-0.08808683286599184,-0.19075039604754984,-1.5608625399727174,0.32628304145952036,-0.3003348224949036,1.1009771911226078,0.5279916725989597,2.5817915260992734,-0.18437917130182768,0.5116768485369931,-0.3274087191694335,-0.2965789308623279
-0.13137481360429426,-0.2612997190627535,-1.940738181658956,-0.37554117661628084,-0.3430054641625482,0.10642787702376566,0.20559687595368814,2.4852480833099193,-1.0831142550155786,0.49353591423595944,-1.2653383223242152,-0.34884243747190347
0.033764078925583974,-0.8344128751499884,-1.4132406133815678,0.14836990025978025,-0.09956019562957152,1.081547013529903,0.10001355219238128,2.756361631783385,-1.1597864048293758,0.6296250380258339,-1.187581037068984,-0.24215429490527995
-0.007891886514421742,0.14107613705307998,-1.4227669888324925,0.5011575392580898,-0.4017409768104869,0.3018232371413063,0.4177399816664682,2.1276507258391764,-0.7328284088606445,0.5417020526797511,-0.8863035780845898,-0.3725142448568146
-0.4395109408257909,-0.1296981050296928,-1.150311850339694,0.3300668931468991,-0.02504633301982473,0.7577823709426958,0.6546944892998692,2.6873023841239103,-0.9715226179829823,0.5917566524987024,-0.6353015803128912,-0.1271781765339881
-1.2337049625838663,-0.6553690360529423,-2.1706605795963956,-0.492710271208308,-0.3909036666880983,0.22371420223361937,0.2932287741526345,2.3196626094228545,-1.2630638484334362,0.15719791920635373,-1.4295362145499126,-0.7563317838308148
-0.5663578725699576,-0.346096971765375,-1.9039802205985001,0.13861515018055925,0.2354533734515485,0.5746607088706632,0.8078745218893442,2.827152742861852,-0.7099072368823673,0.020993765207364845,-1.3103211024111143,-0.6162647396408065
0.2629672495878026,-0.5280379738138503,-0.7708762976948975,0.31448048726704414,-0.22607573473835885,1.2879432087589464,0.6125903867453193,3.528558983650843,-0.2942209408392529,0.9137784967891864,-1.0040776038497476,-0.05648728850664497
-0.6839676672888562,-0.22385042304945912,-1.0017897819198964,0.524276813914371,-0.20575085681008431,0.7815991259196142,0.6884157282394288,2.728868219303415,-0.9769865242578781,0.6806346285990568,-0.5674805716888613,0.060410654197884384
-0.6980546043139988,0.014754949618222213,-0.9794724158034569,0.18866806424664695,-0.18268364011686522,1.2450696935418666,0.34642238168214234,2.5825328626955635,-0.5343835364388809,0.7319875392819029,-0.7898818126580771,0.3516432465048691
-0.7195501272225222,-0.4772104519371503,-1.351412837507418,0.11648885342342297,-0.41765760388598494,0.7349682060116187,0.012840414013501444,2.1076407475387917,-0.7513094883257221,0.09446099210306613,-0.918898807148798,-0.22569639440594536
0.24054712264486966,0.48090046188428914,-1.5040483223557093,0.4835829983331035,0.08720199658728589,0.25134650777340006,0.22508629595173701,2.4076926493291406,-0.4902485132465486,0.5400249263562973,-0.6449975641200556,0.1445238272381708
-0.4484336569710976,-0.6056641624521237,-1.396269314240989,0.2762109212733339,-0.3872555216917828,0.34614999707435956,0.013070796340644009,1.6331845552041369,-0.5286984694282264,0.18111531248031376,-0.6365847529367503,-0.15455881095912716
-0.5792474347626673,-0.6054079778092287,-3.5324139824221596,0.0843600129118176,-0.4295866065656426,0.8057067194560812,-0.11203843636933897,3.961074366461883,-1.8796075517860302,0.8303215258600609,-1.6895819288667866,-0.6468178514295797
0.39976528821257773,0.0069565076187210195,-1.4455557810898334,0.07130153970457087,-0.45553754459374574,0.5958738145741993,-0.10696520574548884,1.9577265293611497,-0.4234614555515286,0.2785947448103592,-0.5067321716972568,-0.27657406233788606
