kappa_var
4.440992098500626e-16
4.440992098500626e-16
2.375878272697835e-14
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.4425006541753446e-15
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
6.661438147750939e-16
6.661438147750939e-16
4.440992098500626e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
1.1102330246251565e-15
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.0872202862952944e-14
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.886589864025407e-15
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.664545259100376e-15
6.661438147750939e-16
8.881884197001252e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.3322776295501878e-15
2.2205460492503133e-16
1.998411444325282e-15
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.1102330246251565e-15
1.7763668394002506e-15
4.440992098500626e-16
4.440902098500626e-15
1.7763668394002506e-15
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.7763668394002506e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.1102330246251565e-15
2.2205460492503133e-16
6.661438147750939e-16
2.1316292072803007e-14
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
6.661438147750939e-16
4.440902098500626e-15
2.2205460492503133e-16
3.3306790738754698e-15
1.7097444579227412e-14
1.998411444325282e-15
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.8849913083506886e-15
8.881884197001252e-16
5.995214332975845e-15
2.2205460492503133e-16
6.661438147750939e-16
4.8849913083506886e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
1.3322776295501878e-15
6.661438147750939e-16
6.2172589379008764e-15
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.3322776295501878e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
3.996812888650563e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
1.998411444325282e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.88339275267597e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.7763668394002506e-15
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
4.440992098500626e-16
7.105437357601002e-15
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
4.440992098500626e-16
6.661438147750939e-16
1.998411444325282e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
6.661438147750939e-16
9.547928011776346e-15
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
1.7763668394002506e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
9.325883406851315e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.1102330246251565e-15
2.2205460492503133e-16
1.1102330246251565e-15
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
6.661438147750939e-16
2.2205460492503133e-16
5.773169728050814e-15
2.886589864025407e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
3.774768283725532e-15
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
1.7763668394002506e-15
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.998411444325282e-15
8.881884197001252e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.2172589379008764e-15
4.440992098500626e-16
6.661438147750939e-16
2.2205460492503133e-16
3.774768283725532e-15
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.664545259100376e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
1.1102330246251565e-15
2.664545259100376e-15
6.661438147750939e-16
2.2205460492503133e-16
4.440992098500626e-16
8.881884197001252e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
3.3306790738754698e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
5.995214332975845e-15
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
4.440992098500626e-16
2.2205460492503133e-16
1.1102330246251565e-15
3.552723678800501e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
7.549526567451064e-15
4.440992098500626e-16
1.5543222344752191e-15
6.661438147750939e-16
4.440992098500626e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
7.771571172376096e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
6.439303542825908e-15
1.7763668394002506e-15
2.2205460492503133e-16
2.664545259100376e-15
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
1.5543222344752191e-15
1.998411444325282e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
6.661438147750939e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.998411444325282e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.4654953925052068e-14
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.998411444325282e-15
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.439303542825908e-15
2.2205460492503133e-16
3.774768283725532e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.509904313490213e-14
2.2205460492503133e-16
2.664545259100376e-15
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
4.440992098500626e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
1.1102330246251565e-15
2.4425006541753446e-15
2.2205460492503133e-16
2.2205460492503133e-16
3.1086344689504385e-15
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2204560492503133e-15
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
4.440992098500626e-16
5.329080518200751e-15
1.00001e-15
1.00001e-15
4.440992098500626e-16
1.00001e-15
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.00001e-15
2.2205460492503133e-16
4.440992098500626e-16
1.7763668394002506e-15
6.661438147750939e-16
2.2205460492503133e-16
1.1102330246251565e-15
5.10703591327572e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
3.774768283725532e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
1.3322776295501878e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
4.440992098500626e-16
1.1102330246251565e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.4425006541753446e-15
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.218857493575595e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
8.881794197001252e-15
2.2205460492503133e-16
5.10703591327572e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2204560492503133e-15
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.998411444325282e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.1102330246251565e-15
2.2205460492503133e-16
1.1102330246251565e-15
4.440992098500626e-16
8.881884197001252e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.4425006541753446e-15
6.661438147750939e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.7763668394002506e-15
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
1.00001e-15
3.996812888650563e-15
4.440992098500626e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
4.440992098500626e-16
5.773169728050814e-15
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2204560492503133e-15
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661348147750939e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
1.7763668394002506e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2204560492503133e-15
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.662946703425657e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
8.881884197001252e-16
2.2205460492503133e-16
6.661348147750939e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
7.993615777301127e-15
2.2205460492503133e-16
4.440992098500626e-16
6.661438147750939e-16
1.3322776295501878e-15
6.661438147750939e-16
6.661438147750939e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
1.1102330246251565e-15
4.440992098500626e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
6.661438147750939e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
1.00001e-15
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.5543222344752191e-15
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
1.5543222344752191e-15
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
4.440902098500626e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.7763668394002506e-15
2.2205460492503133e-16
1.2656552480726784e-14
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
8.881884197001252e-16
4.440992098500626e-16
4.440992098500626e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
3.1086344689504385e-15
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
4.440992098500626e-16
1.665335536937735e-14
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
6.661438147750939e-16
1.00001e-15
2.664545259100376e-15
6.661438147750939e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
4.440992098500626e-16
1.00001e-15
4.440992098500626e-16
4.440992098500626e-16
2.2205460492503133e-16
4.440992098500626e-16
4.440992098500626e-16
1.5543222344752191e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
3.552723678800501e-15
2.2205460492503133e-16
8.881884197001252e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.1102330246251565e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
6.661438147750939e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2204560492503133e-15
1.998411444325282e-15
4.440992098500626e-16
1.00001e-15
2.2205460492503133e-16
1.7763668394002506e-15
2.2205460492503133e-16
1.7763668394002506e-15
1.998411444325282e-15
2.2205460492503133e-16
6.661438147750939e-16
6.439303542825908e-15
2.2205460492503133e-16
6.661438147750939e-16
6.661438147750939e-16
2.2205460492503133e-16
4.440992098500626e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.00001e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
1.3322776295501878e-15
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
2.2205460492503133e-16
